"Fabric & Item Band Master — every fabric/item mapped to its correct pricing band. Advisors look up here (or via Quick Quote) — never memorise bands. Sorted with real fabrics first; accessory and motorisation items (brackets, chains, remotes, tape colours etc.) are grouped at the bottom of this list and excluded from the Fabric/Item dropdown, so scrolling the dropdown only shows fabrics.",,,,,,,,,,
FB_ID,Supplier,Product Category,Collection,Fabric/Item Name,Fabric/Item Code,Band,Price Table Reference,Fabric Type/Properties,Blackout/Dimout/Sheer/FR/Moisture Resistant,Notes
FB-00316,Decora,Cruze FH & Tensioned,**Max size for Bowery is 1200mm x 1600mm,Aspinal,,Price Band B,PT-00059,,,Auto-parsed from fabric list
FB-00367,Decora,Perfect Fit Cruze TDBU,Price Band B,Aspinal,,Price Band B,PT-00064,,,Auto-parsed from fabric list
FB-00418,Decora,Perfect Fit Cruze BU,Price Band B,Aspinal,,Price Band B,PT-00069,,,Auto-parsed from fabric list
FB-00465,Decora,Cruze Fit To Frame,,Aspinal,,Price Band B,PT-00074,,,Auto-parsed from fabric list
FB-00512,Decora,FB Softcell V-Series,,Aspinal,,Price Band B,PT-00079,,,Auto-parsed from fabric list
FB-00331,Decora,Cruze FH & Tensioned,,Astoria,,Price Band C,PT-00060,,,Auto-parsed from fabric list
FB-00382,Decora,Perfect Fit Cruze TDBU,Price Band C,Astoria,,Price Band C,PT-00065,,,Auto-parsed from fabric list
FB-00433,Decora,Perfect Fit Cruze BU,Price Band C,Astoria,,Price Band C,PT-00070,,,Auto-parsed from fabric list
FB-00480,Decora,Cruze Fit To Frame,,Astoria,,Price Band C,PT-00075,,,Auto-parsed from fabric list
FB-00527,Decora,FB Softcell V-Series,,Astoria,,Price Band C,PT-00080,,,Auto-parsed from fabric list
FB-00317,Decora,Cruze FH & Tensioned,**Max size for Bowery is 1200mm x 1600mm,Astral,,Price Band B,PT-00059,,,Auto-parsed from fabric list
FB-00368,Decora,Perfect Fit Cruze TDBU,Price Band B,Astral,,Price Band B,PT-00064,,,Auto-parsed from fabric list
FB-00419,Decora,Perfect Fit Cruze BU,Price Band B,Astral,,Price Band B,PT-00069,,,Auto-parsed from fabric list
FB-00466,Decora,Cruze Fit To Frame,,Astral,,Price Band B,PT-00074,,,Auto-parsed from fabric list
FB-00513,Decora,FB Softcell V-Series,,Astral,,Price Band B,PT-00079,,,Auto-parsed from fabric list
FB-00139,Decora,Nuvo Roller,,Astro,,PRICE RANGE D,PT-00021,,,Auto-parsed from fabric list
FB-01240,Decora,25mm Alumitex,PLAIN/METALLIC - 25MM,Atmosphere,,PLAIN/METALLIC - 25MM,PT-00169,,,Auto-parsed from fabric list
FB-01241,Decora,25mm Alumitex,PLAIN/METALLIC - 25MM,Atomic,,PLAIN/METALLIC - 25MM,PT-00169,,,Auto-parsed from fabric list
FB-01090,Decora,Sunwood,SUNWOOD® - 35MM ESSENTIAL COLLECTION,Auburn,,SUNWOOD® - 35MM ESSENTIAL COLLECTION,PT-00152,,,Auto-parsed from fabric list
FB-01101,Decora,Sunwood,SUNWOOD® WITH HERRINGBONE TAPES - 35MM ESSENTIAL COLLECTION,Auburn,,SUNWOOD® WITH HERRINGBONE TAPES - 35MM ESSENTIAL COLLECTION,PT-00153,,,Auto-parsed from fabric list
FB-01114,Decora,Sunwood,,Auburn,,Default,PT-00154,,,Auto-parsed from fabric list
FB-01134,Decora,Sunwood,,Auburn,,Default,PT-00155,,,Auto-parsed from fabric list
FB-01154,Decora,Sunwood,,Auburn,,Default,PT-00156,,,Auto-parsed from fabric list
FB-01213,Decora,Fauxwood,FAUXWOOD - 50MM,Aura,,FAUXWOOD - 50MM,PT-00165,,,Auto-parsed from fabric list
FB-01233,Decora,Fauxwood,ADDITIONAL INFORMATION: Fauxwood Tapes come with 25mm colour co-ordinated Herringbone tapes as standard.  Any request for non standard tapes will incur a 10% uplift.  Please refer to page 90 for alternative tape options. / FAUXWOOD WITH HERRINGBONE TAPES - 50MM,Aura,,ADDITIONAL INFORMATION: Fauxwood Tapes come with 25mm colour co-ordinated Herringbone tapes as standard.  Any request for non standard tapes will incur a 10% uplift.  Please refer to page 90 for alternative tape options. / FAUXWOOD WITH HERRINGBONE TAPES - 50MM,PT-00167,,,Auto-parsed from fabric list
FB-01445,Decora,Prime Alumitex,*35mm Slat.  All other colours only available in 50mm slat / Price Band B,Axel,,Price Band B,PT-00183,,,Auto-parsed from fabric list
FB-00333,Decora,Cruze FH & Tensioned,,Bahama,,Price Band C,PT-00060,,,Auto-parsed from fabric list
FB-00384,Decora,Perfect Fit Cruze TDBU,Price Band C,Bahama,,Price Band C,PT-00065,,,Auto-parsed from fabric list
FB-00435,Decora,Perfect Fit Cruze BU,Price Band C,Bahama,,Price Band C,PT-00070,,,Auto-parsed from fabric list
FB-00482,Decora,Cruze Fit To Frame,,Bahama,,Price Band C,PT-00075,,,Auto-parsed from fabric list
FB-00529,Decora,FB Softcell V-Series,,Bahama,,Price Band C,PT-00080,,,Auto-parsed from fabric list
FB-00005,Decora,FB Roller,,Barclay,,PRICE RANGE B,PT-00002,,,Auto-parsed from fabric list
FB-00146,Decora,FB Panels,,Barclay,,PRICE RANGE B,PT-00023,,,Auto-parsed from fabric list
FB-00232,Decora,Perfect Fit Roller,"Handle Insert / 35"" / 39"" / 43""",Barclay,,PRICE RANGE B,PT-00038,,,Auto-parsed from fabric list
FB-00951,Decora,FB Verticals,,Barclay,,PRICE RANGE B,PT-00130,,,Auto-parsed from fabric list
FB-00992,Decora,FB Slats Only ,,Barclay,,PRICE RANGE B,PT-00134,,,Auto-parsed from fabric list
FB-01171,Decora,Sunwood,SUNWOOD® - 50MM BAMBOO & GLOSS,Barsa,,SUNWOOD® - 50MM BAMBOO & GLOSS,PT-00157,,,Auto-parsed from fabric list
FB-01176,Decora,Sunwood,SUNWOOD® WITH HERRINGBONE TAPES - 50MM BAMBOO & GLOSS,Barsa,,SUNWOOD® WITH HERRINGBONE TAPES - 50MM BAMBOO & GLOSS,PT-00158,,,Auto-parsed from fabric list
FB-01181,Decora,Sunwood,SUNWOOD® WITH FLATWEAVE TAPES - 50MM BAMBOO & GLOSS,Barsa,,SUNWOOD® WITH FLATWEAVE TAPES - 50MM BAMBOO & GLOSS,PT-00159,,,Auto-parsed from fabric list
FB-00348,Decora,Cruze FH & Tensioned,,Bask,,Price Band D,PT-00061,,,Auto-parsed from fabric list
FB-00399,Decora,Perfect Fit Cruze TDBU,*Max size for Bowery  is 1200mm x 1600mm / Price Band D,Bask,,Price Band D,PT-00066,,,Auto-parsed from fabric list
FB-00450,Decora,Perfect Fit Cruze BU,*Max size for Bowery  is 1200mm x 1600mm / Price Band D,Bask,,Price Band D,PT-00071,,,Auto-parsed from fabric list
FB-00497,Decora,Cruze Fit To Frame,,Bask,,Price Band D,PT-00076,,,Auto-parsed from fabric list
FB-00544,Decora,FB Softcell V-Series,,Bask,,Price Band D,PT-00081,,,Auto-parsed from fabric list
FB-00356,Decora,Perfect Fit Cruze TDBU,CZP12 Perfect Fit Tensioned Top Down Bottom Up - Golden Oak & Mahogany Frame / Price Band A,Beige,,Price Band A,PT-00063,,,Auto-parsed from fabric list
FB-00407,Decora,Perfect Fit Cruze BU,CZP11 Perfect Fit Tensioned Bottom Up - Golden Oak & Mahogany Frame / Price Band A,Beige,,Price Band A,PT-00068,,,Auto-parsed from fabric list
FB-01190,Decora,Perfect Fit Sunwood ,Blind Only - No Frame - Glide System / Frame Only- Glide System / COMPLETE BLIND - Glide System / KONNECT MAGNETIC STRIP,Beige,,Blind Only - No Frame - Glide System / Frame Only- Glide System / COMPLETE BLIND - Glide System / KONNECT MAGNETIC STRIP,PT-00162,,,Auto-parsed from fabric list
FB-01242,Decora,25mm Alumitex,PLAIN/METALLIC - 25MM,Beige,,PLAIN/METALLIC - 25MM,PT-00169,,,Auto-parsed from fabric list
FB-01369,Decora,Perfect Fit Alumitex,BLIND ONLY - NO FRAME / FRAME ONLY / PRICE BAND A: COMPLETE BLIND - Free Hanging / Privacy System / BLIND ONLY - No Frame - Free Hanging/Privacy System / FRAME ONLY - Free Hanging / Privacy System / KONNECT MAGNETIC STRIP / Price Band A - Plain Colours & Metallic,Beige,,BLIND ONLY - NO FRAME / FRAME ONLY / PRICE BAND A: COMPLETE BLIND - Free Hanging / Privacy System / BLIND ONLY - No Frame - Free Hanging/Privacy System / FRAME ONLY - Free Hanging / Privacy System / KONNECT MAGNETIC STRIP / Price Band A - Plain Colours & Metallic,PT-00171,,,Auto-parsed from fabric list
FB-01378,Decora,Perfect Fit Alumitex,"108"" / * Shaded area - free hanging only.  Tensioned not available / Handle Insert / uplift / 112"" / Frame pricing is for demonstration purposes only and cannot / Folding Handle / 120"" / be sold separately. / BLIND ONLY - NO FRAME / FRAME ONLY / PRICE BAND B: COMPLETE BLIND - Free Hanging / Privacy System / BLIND ONLY - No Frame - Free Hanging/Privacy System / FRAME ONLY - Free Hanging / Privacy System / Price Band B - Premium Metallic & Effects",Beige,,"108"" / * Shaded area - free hanging only.  Tensioned not available / Handle Insert / uplift / 112"" / Frame pricing is for demonstration purposes only and cannot / Folding Handle / 120"" / be sold separately. / BLIND ONLY - NO FRAME / FRAME ONLY / PRICE BAND B: COMPLETE BLIND - Free Hanging / Privacy System / BLIND ONLY - No Frame - Free Hanging/Privacy System / FRAME ONLY - Free Hanging / Privacy System / Price Band B - Premium Metallic & Effects",PT-00173,,,Auto-parsed from fabric list
FB-00023,Decora,FB Roller,,Bella,,PRICE RANGE C,PT-00003,,,Auto-parsed from fabric list
FB-00161,Decora,FB Panels,,Bella,,PRICE RANGE C,PT-00024,,,Auto-parsed from fabric list
FB-00250,Decora,Perfect Fit Roller,Hayworth / Kelso / Mood / Messina / Lottie / Puriti / PERFECT FIT UNIVERSAL FRAME / Orissa / Mallory / Renzo,Bella,,PRICE RANGE C,PT-00039,,,Auto-parsed from fabric list
FB-00966,Decora,FB Verticals,,Bella (89/127mm),,PRICE RANGE C,PT-00131,,,Auto-parsed from fabric list
FB-01007,Decora,FB Slats Only ,,Bella (89/127mm),,PRICE RANGE C,PT-00135,,,Auto-parsed from fabric list
FB-00559,Decora,FB Romans,,Belle,,Price Band B,PT-00084,,,Auto-parsed from fabric list
FB-00616,Decora,FB Curtains - Pencil Pleat,,Belle,,Price Band B,PT-00088,,,Auto-parsed from fabric list
FB-00673,Decora,FB Curtains - Double Pinch,,Belle,,Price Band B,PT-00092,,,Auto-parsed from fabric list
FB-00730,Decora,FB Curtains - Triple Pinch,,Belle,,Price Band B,PT-00096,,,Auto-parsed from fabric list
FB-00787,Decora,FB Curtains - Eyelet,,Belle,,Price Band B,PT-00100,,,Auto-parsed from fabric list
FB-00844,Decora,FB Wave Curtain,,Belle,,Price Band B,PT-00104,,,Auto-parsed from fabric list
FB-01303,Decora,25mm Alumitex,BRUSHED/FILTRA/CARUSO/WOODLINE/STRIPE/HAMMERED/TEXTURED/PREMIUM METALLIC - 25MM,Beryl,,BRUSHED/FILTRA/CARUSO/WOODLINE/STRIPE/HAMMERED/TEXTURED/PREMIUM METALLIC - 25MM,PT-00170,,,Auto-parsed from fabric list
FB-00006,Decora,FB Roller,,Bexley,,PRICE RANGE B,PT-00002,,,Auto-parsed from fabric list
FB-00147,Decora,FB Panels,,Bexley,,PRICE RANGE B,PT-00023,,,Auto-parsed from fabric list
FB-00233,Decora,Perfect Fit Roller,"Handle Insert / 35"" / 39"" / 43""",Bexley,,PRICE RANGE B,PT-00038,,,Auto-parsed from fabric list
FB-00952,Decora,FB Verticals,,Bexley,,PRICE RANGE B,PT-00130,,,Auto-parsed from fabric list
FB-00993,Decora,FB Slats Only ,,Bexley,,PRICE RANGE B,PT-00134,,,Auto-parsed from fabric list
FB-00299,Decora,Softshade Perfect Fit,PRICE BAND A / Mahogany Frame / Luna,Black,,PRICE BAND A,PT-00053,,,Auto-parsed from fabric list
FB-00357,Decora,Perfect Fit Cruze TDBU,CZP12 Perfect Fit Tensioned Top Down Bottom Up - Golden Oak & Mahogany Frame / Price Band A,Black,,Price Band A,PT-00063,,,Auto-parsed from fabric list
FB-00408,Decora,Perfect Fit Cruze BU,CZP11 Perfect Fit Tensioned Bottom Up - Golden Oak & Mahogany Frame / Price Band A,Black,,Price Band A,PT-00068,,,Auto-parsed from fabric list
FB-01191,Decora,Perfect Fit Sunwood ,Blind Only - No Frame - Glide System / Frame Only- Glide System / COMPLETE BLIND - Glide System / KONNECT MAGNETIC STRIP,Black,,Blind Only - No Frame - Glide System / Frame Only- Glide System / COMPLETE BLIND - Glide System / KONNECT MAGNETIC STRIP,PT-00162,,,Auto-parsed from fabric list
FB-01243,Decora,25mm Alumitex,PLAIN/METALLIC - 25MM,Black,,PLAIN/METALLIC - 25MM,PT-00169,,,Auto-parsed from fabric list
FB-01373,Decora,Perfect Fit Alumitex,BLIND ONLY - NO FRAME / FRAME ONLY / PRICE BAND A: COMPLETE BLIND - Free Hanging / Privacy System / BLIND ONLY - No Frame - Free Hanging/Privacy System / FRAME ONLY - Free Hanging / Privacy System / KONNECT MAGNETIC STRIP / Price Band A - Plain Colours & Metallic,Black,,BLIND ONLY - NO FRAME / FRAME ONLY / PRICE BAND A: COMPLETE BLIND - Free Hanging / Privacy System / BLIND ONLY - No Frame - Free Hanging/Privacy System / FRAME ONLY - Free Hanging / Privacy System / KONNECT MAGNETIC STRIP / Price Band A - Plain Colours & Metallic,PT-00171,,,Auto-parsed from fabric list
FB-01382,Decora,Perfect Fit Alumitex,"108"" / * Shaded area - free hanging only.  Tensioned not available / Handle Insert / uplift / 112"" / Frame pricing is for demonstration purposes only and cannot / Folding Handle / 120"" / be sold separately. / BLIND ONLY - NO FRAME / FRAME ONLY / PRICE BAND B: COMPLETE BLIND - Free Hanging / Privacy System / BLIND ONLY - No Frame - Free Hanging/Privacy System / FRAME ONLY - Free Hanging / Privacy System / Price Band B - Premium Metallic & Effects",Black,,"108"" / * Shaded area - free hanging only.  Tensioned not available / Handle Insert / uplift / 112"" / Frame pricing is for demonstration purposes only and cannot / Folding Handle / 120"" / be sold separately. / BLIND ONLY - NO FRAME / FRAME ONLY / PRICE BAND B: COMPLETE BLIND - Free Hanging / Privacy System / BLIND ONLY - No Frame - Free Hanging/Privacy System / FRAME ONLY - Free Hanging / Privacy System / Price Band B - Premium Metallic & Effects",PT-00173,,,Auto-parsed from fabric list
FB-01391,Decora,Perfect Fit Alumitex,BLIND ONLY - NO FRAME / FRAME ONLY / PRICE BAND A: COMPLETE BLIND - Glide System / BLIND ONLY - No Frame - Glide System / FRAME ONLY - Glide System / Price Band A - Plain Colours & Metallic,Black,,BLIND ONLY - NO FRAME / FRAME ONLY / PRICE BAND A: COMPLETE BLIND - Glide System / BLIND ONLY - No Frame - Glide System / FRAME ONLY - Glide System / Price Band A - Plain Colours & Metallic,PT-00175,,,Auto-parsed from fabric list
FB-01400,Decora,Perfect Fit Alumitex,Frame pricing is for demonstration purposes only and cannot / be sold separately. / Handle Insert / uplift / Folding Handle / BLIND ONLY - NO FRAME / FRAME ONLY / PRICE BAND B: COMPLETE BLIND - Glide System / BLIND ONLY - No Frame - Glide System / FRAME ONLY - Glide System / Price Band B - Premium Metallic & Effects,Black,,Frame pricing is for demonstration purposes only and cannot / be sold separately. / Handle Insert / uplift / Folding Handle / BLIND ONLY - NO FRAME / FRAME ONLY / PRICE BAND B: COMPLETE BLIND - Glide System / BLIND ONLY - No Frame - Glide System / FRAME ONLY - Glide System / Price Band B - Premium Metallic & Effects,PT-00177,,,Auto-parsed from fabric list
FB-01408,Decora,Prime Alumitex,16mm Prime Alumitex,Black,,16mm Prime Alumitex,PT-00181,,,Auto-parsed from fabric list
FB-01304,Decora,25mm Alumitex,BRUSHED/FILTRA/CARUSO/WOODLINE/STRIPE/HAMMERED/TEXTURED/PREMIUM METALLIC - 25MM,Black Filtra,,BRUSHED/FILTRA/CARUSO/WOODLINE/STRIPE/HAMMERED/TEXTURED/PREMIUM METALLIC - 25MM,PT-00170,,,Auto-parsed from fabric list
FB-01421,Decora,Prime Alumitex,ALUMITEX PRIME VENETIANS - 35/50MM / ALUMITEX PRIME VENETIANS WITH TAPES - 35/50MM / Price Band A,Black*,,Price Band A,PT-00182,,,Auto-parsed from fabric list
FB-00349,Decora,Cruze FH & Tensioned,,Blenheim Blockout,,Price Band D,PT-00061,,,Auto-parsed from fabric list
FB-00400,Decora,Perfect Fit Cruze TDBU,*Max size for Bowery  is 1200mm x 1600mm / Price Band D,Blenheim Blockout,,Price Band D,PT-00066,,,Auto-parsed from fabric list
FB-00451,Decora,Perfect Fit Cruze BU,*Max size for Bowery  is 1200mm x 1600mm / Price Band D,Blenheim Blockout,,Price Band D,PT-00071,,,Auto-parsed from fabric list
FB-00498,Decora,Cruze Fit To Frame,,Blenheim Blockout,,Price Band D,PT-00076,,,Auto-parsed from fabric list
FB-00545,Decora,FB Softcell V-Series,,Blenheim Blockout,,Price Band D,PT-00081,,,Auto-parsed from fabric list
FB-00569,Decora,FB Romans,,Bliss,,Price Band C,PT-00085,,,Auto-parsed from fabric list
FB-00626,Decora,FB Curtains - Pencil Pleat,,Bliss,,Price Band C,PT-00089,,,Auto-parsed from fabric list
FB-00683,Decora,FB Curtains - Double Pinch,,Bliss,,Price Band C,PT-00093,,,Auto-parsed from fabric list
FB-00740,Decora,FB Curtains - Triple Pinch,,Bliss,,Price Band C,PT-00097,,,Auto-parsed from fabric list
FB-00797,Decora,FB Curtains - Eyelet,,Bliss,,Price Band C,PT-00101,,,Auto-parsed from fabric list
FB-00854,Decora,FB Wave Curtain,,Bliss,,Price Band C,PT-00105,,,Auto-parsed from fabric list
FB-00007,Decora,FB Roller,,Boheme,,PRICE RANGE B,PT-00002,,,Auto-parsed from fabric list
FB-00128,Decora,Nuvo Roller,,Boheme,,PRICE RANGE B,PT-00019,,,Auto-parsed from fabric list
FB-00148,Decora,FB Panels,,Boheme,,PRICE RANGE B,PT-00023,,,Auto-parsed from fabric list
FB-00199,Decora,Contract Roller,,Boheme,,PRICE RANGE B,PT-00027,,,Auto-parsed from fabric list
FB-00234,Decora,Perfect Fit Roller,"Handle Insert / 35"" / 39"" / 43""",Boheme,,PRICE RANGE B,PT-00038,,,Auto-parsed from fabric list
FB-00551,Decora,FB Romans,Fabric Box® Romans,Boheme,,Price Band A,PT-00083,,,Auto-parsed from fabric list
FB-00608,Decora,FB Curtains - Pencil Pleat,The Fabric Box® Curtains - Pencil Pleat / 75mm & 150mm,Boheme,,Price Band A,PT-00087,,,Auto-parsed from fabric list
FB-00665,Decora,FB Curtains - Double Pinch,The Fabric Box® Curtains - Double Pinch / 100mm & 150mm,Boheme,,Price Band A,PT-00091,,,Auto-parsed from fabric list
FB-00722,Decora,FB Curtains - Triple Pinch,The Fabric Box® Curtains - Triple Pinch / 100mm & 150mm,Boheme,,Price Band A,PT-00095,,,Auto-parsed from fabric list
FB-00779,Decora,FB Curtains - Eyelet,The Fabric Box® Curtains - Eyelet / 40mm & 50mm,Boheme,,Price Band A,PT-00099,,,Auto-parsed from fabric list
FB-00836,Decora,FB Wave Curtain,Wave Curtain,Boheme,,Price Band A,PT-00103,,,Auto-parsed from fabric list
FB-00129,Decora,Nuvo Roller,,Boho,,PRICE RANGE B,PT-00019,,,Auto-parsed from fabric list
FB-01305,Decora,25mm Alumitex,BRUSHED/FILTRA/CARUSO/WOODLINE/STRIPE/HAMMERED/TEXTURED/PREMIUM METALLIC - 25MM,Bondi,,BRUSHED/FILTRA/CARUSO/WOODLINE/STRIPE/HAMMERED/TEXTURED/PREMIUM METALLIC - 25MM,PT-00170,,,Auto-parsed from fabric list
FB-01244,Decora,25mm Alumitex,PLAIN/METALLIC - 25MM,Boutique,,PLAIN/METALLIC - 25MM,PT-00169,,,Auto-parsed from fabric list
FB-00334,Decora,Cruze FH & Tensioned,,Bowery,,Price Band C,PT-00060,,,Auto-parsed from fabric list
FB-00385,Decora,Perfect Fit Cruze TDBU,Price Band C,Bowery,,Price Band C,PT-00065,,,Auto-parsed from fabric list
FB-00436,Decora,Perfect Fit Cruze BU,Price Band C,Bowery,,Price Band C,PT-00070,,,Auto-parsed from fabric list
FB-00483,Decora,Cruze Fit To Frame,,Bowery,,Price Band C,PT-00075,,,Auto-parsed from fabric list
FB-00530,Decora,FB Softcell V-Series,,Bowery,,Price Band C,PT-00080,,,Auto-parsed from fabric list
FB-01192,Decora,Perfect Fit Sunwood ,Blind Only - No Frame - Glide System / Frame Only- Glide System / COMPLETE BLIND - Glide System / KONNECT MAGNETIC STRIP,Brown,,Blind Only - No Frame - Glide System / Frame Only- Glide System / COMPLETE BLIND - Glide System / KONNECT MAGNETIC STRIP,PT-00162,,,Auto-parsed from fabric list
FB-01370,Decora,Perfect Fit Alumitex,BLIND ONLY - NO FRAME / FRAME ONLY / PRICE BAND A: COMPLETE BLIND - Free Hanging / Privacy System / BLIND ONLY - No Frame - Free Hanging/Privacy System / FRAME ONLY - Free Hanging / Privacy System / KONNECT MAGNETIC STRIP / Price Band A - Plain Colours & Metallic,Brown,,BLIND ONLY - NO FRAME / FRAME ONLY / PRICE BAND A: COMPLETE BLIND - Free Hanging / Privacy System / BLIND ONLY - No Frame - Free Hanging/Privacy System / FRAME ONLY - Free Hanging / Privacy System / KONNECT MAGNETIC STRIP / Price Band A - Plain Colours & Metallic,PT-00171,,,Auto-parsed from fabric list
FB-01379,Decora,Perfect Fit Alumitex,"108"" / * Shaded area - free hanging only.  Tensioned not available / Handle Insert / uplift / 112"" / Frame pricing is for demonstration purposes only and cannot / Folding Handle / 120"" / be sold separately. / BLIND ONLY - NO FRAME / FRAME ONLY / PRICE BAND B: COMPLETE BLIND - Free Hanging / Privacy System / BLIND ONLY - No Frame - Free Hanging/Privacy System / FRAME ONLY - Free Hanging / Privacy System / Price Band B - Premium Metallic & Effects",Brown,,"108"" / * Shaded area - free hanging only.  Tensioned not available / Handle Insert / uplift / 112"" / Frame pricing is for demonstration purposes only and cannot / Folding Handle / 120"" / be sold separately. / BLIND ONLY - NO FRAME / FRAME ONLY / PRICE BAND B: COMPLETE BLIND - Free Hanging / Privacy System / BLIND ONLY - No Frame - Free Hanging/Privacy System / FRAME ONLY - Free Hanging / Privacy System / Price Band B - Premium Metallic & Effects",PT-00173,,,Auto-parsed from fabric list
FB-01388,Decora,Perfect Fit Alumitex,BLIND ONLY - NO FRAME / FRAME ONLY / PRICE BAND A: COMPLETE BLIND - Glide System / BLIND ONLY - No Frame - Glide System / FRAME ONLY - Glide System / Price Band A - Plain Colours & Metallic,Brown,,BLIND ONLY - NO FRAME / FRAME ONLY / PRICE BAND A: COMPLETE BLIND - Glide System / BLIND ONLY - No Frame - Glide System / FRAME ONLY - Glide System / Price Band A - Plain Colours & Metallic,PT-00175,,,Auto-parsed from fabric list
FB-01397,Decora,Perfect Fit Alumitex,Frame pricing is for demonstration purposes only and cannot / be sold separately. / Handle Insert / uplift / Folding Handle / BLIND ONLY - NO FRAME / FRAME ONLY / PRICE BAND B: COMPLETE BLIND - Glide System / BLIND ONLY - No Frame - Glide System / FRAME ONLY - Glide System / Price Band B - Premium Metallic & Effects,Brown,,Frame pricing is for demonstration purposes only and cannot / be sold separately. / Handle Insert / uplift / Folding Handle / BLIND ONLY - NO FRAME / FRAME ONLY / PRICE BAND B: COMPLETE BLIND - Glide System / BLIND ONLY - No Frame - Glide System / FRAME ONLY - Glide System / Price Band B - Premium Metallic & Effects,PT-00177,,,Auto-parsed from fabric list
FB-01306,Decora,25mm Alumitex,BRUSHED/FILTRA/CARUSO/WOODLINE/STRIPE/HAMMERED/TEXTURED/PREMIUM METALLIC - 25MM,Brushed Aluminium,,BRUSHED/FILTRA/CARUSO/WOODLINE/STRIPE/HAMMERED/TEXTURED/PREMIUM METALLIC - 25MM,PT-00170,,,Auto-parsed from fabric list
FB-01307,Decora,25mm Alumitex,BRUSHED/FILTRA/CARUSO/WOODLINE/STRIPE/HAMMERED/TEXTURED/PREMIUM METALLIC - 25MM,Brushed Linen,,BRUSHED/FILTRA/CARUSO/WOODLINE/STRIPE/HAMMERED/TEXTURED/PREMIUM METALLIC - 25MM,PT-00170,,,Auto-parsed from fabric list
FB-01308,Decora,25mm Alumitex,BRUSHED/FILTRA/CARUSO/WOODLINE/STRIPE/HAMMERED/TEXTURED/PREMIUM METALLIC - 25MM,Brushed Sand,,BRUSHED/FILTRA/CARUSO/WOODLINE/STRIPE/HAMMERED/TEXTURED/PREMIUM METALLIC - 25MM,PT-00170,,,Auto-parsed from fabric list
FB-00055,Decora,FB Roller,,Calista,,PRICE RANGE D,PT-00004,,,Auto-parsed from fabric list
FB-00193,Decora,FB Panels,,Calista,,PRICE RANGE D,PT-00025,,,Auto-parsed from fabric list
FB-00570,Decora,FB Romans,,Calista,,Price Band C,PT-00085,,,Auto-parsed from fabric list
FB-00627,Decora,FB Curtains - Pencil Pleat,,Calista,,Price Band C,PT-00089,,,Auto-parsed from fabric list
FB-00684,Decora,FB Curtains - Double Pinch,,Calista,,Price Band C,PT-00093,,,Auto-parsed from fabric list
FB-00741,Decora,FB Curtains - Triple Pinch,,Calista,,Price Band C,PT-00097,,,Auto-parsed from fabric list
